index,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
14590,30-OCT-2024,47,24001,25063,22397,1286,6622,0,18510,0,9,2366,2004,-1,779,-384,-68,892,1398,0,1347,0
14591,30-OCT-2024,48,23047,24144,21527,1369,6622,0,18535,0,16,2606,2003,-1,866,-293,-187,915,1397,0,1378,0
14592,31-OCT-2024,1,23100,24328,21696,1388,6622,0,18535,0,20,2878,2004,-1,914,-292,-315,857,1398,0,1390,0
14593,31-OCT-2024,2,23042,24226,21781,1406,6622,0,18535,0,49,2986,2001,-1,905,-292,-242,854,1397,0,1386,0
14594,31-OCT-2024,3,22365,23683,21185,1422,6622,0,18535,0,131,2974,1910,-1,571,-292,-294,656,1397,0,1126,0
14595,31-OCT-2024,4,21622,22950,20483,1438,6622,0,18535,0,70,3179,1904,-1,534,-292,-365,648,1397,0,1106,0
14596,31-OCT-2024,5,20941,22917,19846,1460,6622,0,18535,0,436,3171,1860,-1,-171,-292,-476,578,1397,0,1025,0
14597,31-OCT-2024,6,20685,22884,19559,1481,6622,0,18535,0,582,3152,1858,-1,-197,-292,-527,570,1397,0,1022,0
14598,31-OCT-2024,7,20125,22860,19037,1530,6622,0,18535,0,794,3242,1816,-1,-520,-292,-528,55,1397,0,1105,0
14599,31-OCT-2024,8,19854,22626,18800,1579,6622,0,18535,0,851,3457,1807,-1,-522,-292,-506,32,1397,0,1111,0
14600,31-OCT-2024,9,19822,22190,18816,1582,6622,0,18535,0,851,3480,1399,-1,-226,-292,-387,-11,1397,0,1111,0
14601,31-OCT-2024,10,19744,22127,18789,1584,6622,0,18535,0,848,3578,1381,-1,-210,-292,-413,-19,1397,0,1110,0
14602,31-OCT-2024,11,20411,23463,19426,1577,6622,0,18535,0,311,3570,1564,-1,-967,-292,-295,-586,1397,0,1110,0
14603,31-OCT-2024,12,21456,24323,20338,1570,6622,0,18535,0,15,3453,1573,-1,-1015,-309,-314,-613,1397,0,1113,0
14604,31-OCT-2024,13,23589,26246,22287,1559,6622,0,18535,0,15,3451,1320,-1,-1005,-314,-210,-512,1397,0,1227,0
14605,31-OCT-2024,14,25357,28073,23889,1547,6622,0,18535,0,15,3328,1317,-1,-1004,-295,-298,-503,1397,0,1240,0
14606,31-OCT-2024,15,27600,29803,25853,1558,6622,12,18535,0,12,3182,1686,-1,-711,-430,-449,24,1397,0,1409,0
14607,31-OCT-2024,16,28892,31116,27020,1568,6622,193,18535,0,13,3033,1715,-1,-629,-452,-529,67,1397,0,1420,0
14608,31-OCT-2024,17,30574,32170,28546,1595,6622,609,18535,0,13,2859,1989,-1,95,-452,-530,872,1397,0,1420,0
14609,31-OCT-2024,18,30887,32483,28918,1622,6622,1119,18535,0,13,2931,2004,-1,102,-452,-530,920,1397,0,1420,0
14610,31-OCT-2024,19,31017,32612,29029,1722,6622,1612,18535,0,12,2701,2004,-1,141,-452,-530,1016,1397,0,1420,0
14611,31-OCT-2024,20,30996,32591,28883,1821,6622,2093,18535,0,12,2538,2004,-1,142,-452,-530,1019,1397,0,1420,0
14612,31-OCT-2024,21,30903,32500,28737,1877,6622,2478,18535,0,14,2500,2004,-1,2,-452,-530,1019,1397,0,1420,0
14613,31-OCT-2024,22,30840,32438,28610,1933,6622,2865,18535,0,15,2337,2004,-1,0,-452,-530,1019,1397,0,1420,0
14614,31-OCT-2024,23,30726,32320,28578,1975,6622,3252,18535,0,11,2279,2001,-1,474,-452,-530,914,1397,0,1420,0
14615,31-OCT-2024,24,30668,32261,28504,2017,6622,3640,18535,0,10,2213,2001,-1,556,-452,-530,910,1397,0,1420,0
14616,31-OCT-2024,25,30912,32505,28697,2018,6622,3832,18535,0,10,2191,2004,-1,909,-452,-530,936,1397,0,1420,0
14617,31-OCT-2024,26,30755,32347,28533,2019,6622,3917,18535,0,10,2191,2002,-1,911,-452,-529,937,1397,0,1420,0
14618,31-OCT-2024,27,30635,32228,28450,1996,6622,3444,18535,0,10,2207,1910,-1,607,-452,-530,826,1397,0,1420,0
14619,31-OCT-2024,28,30505,32097,28282,1973,6622,2961,18535,0,10,2049,1903,-1,551,-452,-529,822,1397,0,1420,0
14620,31-OCT-2024,29,30439,32031,28255,1928,6622,2445,18535,0,10,2227,1823,-1,172,-452,-529,564,1397,0,1420,0
14621,31-OCT-2024,30,30947,32540,28731,1883,6622,1807,18535,0,11,1942,1811,-1,171,-452,-529,555,1397,0,1420,0
14622,31-OCT-2024,31,31396,33613,29157,1825,6622,1192,18535,0,17,1995,1398,-1,-617,-452,-530,844,1397,0,1420,0
14623,31-OCT-2024,32,32129,34395,29811,1766,6622,480,18535,0,10,2046,1372,-1,-674,-452,-529,848,1397,0,1421,0
14624,31-OCT-2024,33,33139,34729,30739,1746,6622,72,18535,0,8,2005,1133,-1,516,-452,-529,272,1397,0,1424,0
14625,31-OCT-2024,34,34250,35839,31704,1725,6622,0,18535,0,6,2260,1123,-1,603,-452,-530,244,1397,0,1424,0
14626,31-OCT-2024,35,34923,36511,32341,1707,6622,0,18535,0,6,2318,1196,-1,642,-452,-529,375,1397,0,1424,0
14627,31-OCT-2024,36,34758,36347,32289,1688,6622,0,18535,0,6,2521,1184,-1,655,-452,-530,379,1397,0,1424,0
14628,31-OCT-2024,37,34160,35748,31719,1687,6622,0,18535,0,6,2141,633,-1,952,-452,-529,156,1397,0,1424,0
14629,31-OCT-2024,38,33766,35354,31362,1686,6622,0,18535,0,6,2160,608,-1,947,-452,-529,148,1397,0,1424,0
14630,31-OCT-2024,39,33396,34985,31095,1676,6622,0,18535,0,7,2121,1219,-1,396,-452,-529,398,1397,0,1422,0
14631,31-OCT-2024,40,32747,34336,30484,1665,6622,0,18535,0,7,2152,1265,-1,367,-452,-529,408,1397,0,1420,0
14632,31-OCT-2024,41,31744,33328,29524,1670,6622,0,18535,0,3,2134,1747,-1,441,-452,-528,452,1397,0,1420,0
14633,31-OCT-2024,42,30537,32125,28466,1675,6622,0,18535,0,6,2195,1778,-1,444,-452,-529,453,1397,0,1420,0
14634,31-OCT-2024,43,29163,30754,27205,1686,6622,0,18535,0,9,2139,1896,-1,296,-452,-529,644,1397,0,1420,0
14635,31-OCT-2024,44,27891,29459,26096,1697,6622,0,18535,0,12,2159,1903,-1,293,-452,-503,650,1397,0,1420,0
14636,31-OCT-2024,45,26694,28120,25032,1701,6622,0,18535,0,11,2113,1989,-1,178,-439,-375,450,1397,0,1423,0
14637,31-OCT-2024,46,25278,26709,23687,1705,6622,0,18535,0,13,2156,1995,-1,176,-452,-365,446,1397,0,1423,0
14638,31-OCT-2024,47,24010,25672,22502,1668,6622,0,18535,0,16,2171,2003,-1,-331,-389,-325,923,1397,0,1423,0
14639,31-OCT-2024,48,22944,24512,21478,1630,6622,0,18535,0,14,2214,2004,-1,-358,-351,-244,944,1397,0,1422,0
14640,01-NOV-2024,1,22472,23877,21051,1631,6622,0,18535,0,164,2153,2003,-1,173,-351,-289,993,1397,0,1419,0
14641,01-NOV-2024,2,22591,24269,21248,1632,6622,0,18535,0,565,2230,2003,-1,193,-351,-161,995,1397,0,1420,0
14642,01-NOV-2024,3,22174,24120,20890,1646,6622,0,18535,0,825,2230,2003,-1,706,-312,-208,999,1397,0,1419,0
14643,01-NOV-2024,4,21468,23568,20211,1660,6622,0,18535,0,846,2275,2003,-1,732,-302,-351,999,1398,0,1420,0
14644,01-NOV-2024,5,20918,23120,19729,1657,6622,0,18535,0,806,2015,2003,-1,782,-302,-493,999,1398,0,1420,0
14645,01-NOV-2024,6,20450,22717,19315,1653,6622,0,18535,0,838,1914,2002,-1,783,-301,-527,999,1398,0,1419,0
14646,01-NOV-2024,7,20230,22501,19035,1666,6622,0,18535,0,842,2217,1955,-1,885,-301,-527,949,1397,0,1420,0
14647,01-NOV-2024,8,20108,22318,18871,1679,6622,0,18535,0,781,2225,1952,-1,889,-301,-527,947,1398,0,1420,0
14648,01-NOV-2024,9,19839,22108,18556,1655,6622,0,18535,0,840,2081,2002,-1,602,-301,-527,950,1398,0,1419,0
14649,01-NOV-2024,10,19788,22031,18478,1631,6622,0,18535,0,831,2119,2004,-1,590,-301,-510,950,1398,0,1420,0
14650,01-NOV-2024,11,20127,22256,18811,1588,6622,0,18535,0,827,2270,2003,-1,407,-301,-400,997,1397,0,1419,0
14651,01-NOV-2024,12,20756,22928,19405,1545,6622,0,18535,0,824,2280,2004,-1,387,-301,-446,999,1397,0,1420,0
14652,01-NOV-2024,13,22801,24779,21249,1445,6622,0,18535,0,611,2683,2003,-1,105,-370,-396,982,1397,0,1422,0
14653,01-NOV-2024,14,24607,26504,22878,1344,6622,0,18535,0,343,2623,2004,-1,102,-452,-501,981,1397,0,1423,0
14654,01-NOV-2024,15,27065,29031,25093,1294,6622,5,18535,0,43,2351,2003,-1,-340,-452,-530,993,1397,0,1423,0
14655,01-NOV-2024,16,28603,30566,26408,1243,6622,91,18535,0,12,2144,2004,-1,-368,-452,-530,994,1397,0,1423,0
14656,01-NOV-2024,17,30176,31771,27822,1220,6622,305,18535,0,12,1874,2003,-1,95,-452,-530,986,1397,0,1423,0
14657,01-NOV-2024,18,30996,32587,28635,1196,6622,605,18535,0,9,1836,2004,-1,103,-452,-529,986,1397,0,1423,0
14658,01-NOV-2024,19,31162,32758,28745,1214,6622,928,18535,0,13,1645,2004,-1,2,-452,-530,947,1397,0,1423,0
14659,01-NOV-2024,20,31114,32704,28728,1232,6622,1196,18535,0,8,1514,2004,-1,0,-452,-529,945,1397,0,1423,0
14660,01-NOV-2024,21,30989,32699,28637,1218,6622,1390,18535,0,8,1471,2005,-1,-120,-452,-529,730,1397,0,1423,0
14661,01-NOV-2024,22,31034,32749,28648,1204,6622,1507,18535,0,6,1584,2004,-1,-127,-452,-529,718,1397,0,1423,0
14662,01-NOV-2024,23,31374,32966,28899,1172,6622,1522,18535,0,10,1604,2005,-1,648,-452,-529,259,1397,0,1423,0
14663,01-NOV-2024,24,31593,33183,29003,1139,6622,1441,18535,0,7,1235,2005,-1,783,-452,-530,240,1397,0,1423,0
14664,01-NOV-2024,25,31686,33279,29045,1076,6622,1469,18535,0,10,1130,2005,-1,678,-452,-530,530,1397,0,1423,0
14665,01-NOV-2024,26,31804,33397,29123,1013,6622,1520,18535,0,10,1072,2005,-1,675,-452,-530,541,1397,0,1423,0
14666,01-NOV-2024,27,32205,33797,29484,940,6622,1472,18535,0,9,966,2004,-1,960,-452,-530,240,1397,0,1423,0
14667,01-NOV-2024,28,32261,33853,29521,866,6622,1160,18535,0,9,606,2005,-1,964,-452,-530,236,1397,0,1423,0
14668,01-NOV-2024,29,32610,34199,29877,789,6622,890,18535,0,7,488,2004,-1,374,-452,-529,830,1397,0,1423,0
14669,01-NOV-2024,30,32750,34343,30009,711,6622,576,18535,0,11,324,2004,-1,332,-452,-529,859,1397,0,1423,0
14670,01-NOV-2024,31,32936,34528,30110,667,6622,342,18535,0,10,150,2004,-1,2,-452,-529,815,1397,0,1423,0
14671,01-NOV-2024,32,33130,34722,30225,623,6622,126,18535,0,9,225,2004,-1,0,-452,-530,814,1397,0,1423,0
14672,01-NOV-2024,33,33799,35393,30835,578,6622,14,18535,0,11,397,2004,-1,316,-452,-530,990,1397,0,1423,0
14673,01-NOV-2024,34,34852,36441,31755,533,6622,0,18535,0,6,510,2003,-1,350,-452,-530,996,1397,0,1423,0
14674,01-NOV-2024,35,35915,37501,32765,500,6622,0,18535,0,3,21,2004,-1,761,-452,-530,999,1397,0,1423,0
14675,01-NOV-2024,36,35948,37533,32797,467,6622,0,18535,0,2,62,2004,-1,808,-452,-530,999,1397,0,1423,0
14676,01-NOV-2024,37,35489,37076,32324,453,6622,0,18535,0,4,101,2004,-1,256,-452,-530,999,1397,0,1423,0
14677,01-NOV-2024,38,34792,36381,31657,439,6622,0,18535,0,6,-42,2003,-1,233,-452,-530,999,1397,0,1423,0
14678,01-NOV-2024,39,34469,36057,31429,425,6622,0,18535,0,5,-89,2003,-1,799,-452,-530,999,1397,0,1423,0
14679,01-NOV-2024,40,33685,35275,30695,411,6622,0,18535,0,7,-287,2002,-1,828,-452,-530,999,1398,0,1423,0
14680,01-NOV-2024,41,32664,34254,29755,403,6622,0,18535,0,7,-612,1938,-1,739,-452,-530,964,1399,0,1424,0
14681,01-NOV-2024,42,31502,33091,28692,394,6622,0,18535,0,6,-598,1935,-1,735,-452,-530,962,1398,0,1424,0
14682,01-NOV-2024,43,30349,31937,27645,402,6622,0,18535,0,5,-493,2000,-1,963,-452,-530,998,1398,0,1424,0
14683,01-NOV-2024,44,29029,30617,26449,409,6622,0,18535,0,5,-495,2002,-1,968,-452,-530,999,1398,0,1424,0
14684,01-NOV-2024,45,27626,29214,25214,421,6622,0,18535,0,5,-132,1937,-1,502,-452,-530,999,1398,0,1424,0
14685,01-NOV-2024,46,26076,27663,23767,433,6622,0,18535,0,5,81,1935,-1,483,-452,-529,999,1399,0,1421,0
14686,01-NOV-2024,47,24909,26495,22657,441,6622,0,18535,0,5,316,1999,-1,957,-452,-528,999,1398,0,1333,0
14687,01-NOV-2024,48,23912,25499,21739,448,6622,0,18535,0,5,487,2003,-1,980,-452,-529,999,1399,0,1327,0
14688,02-NOV-2024,1,23672,25258,21546,459,6622,0,18535,0,5,589,2002,-1,977,-452,-528,999,1398,0,1356,0
14689,02-NOV-2024,2,23695,25282,21623,470,6622,0,18535,0,5,768,2002,-1,976,-452,-529,999,1398,0,1359,0
14690,02-NOV-2024,3,23120,24709,21093,495,6622,0,18535,0,7,851,2003,-1,1002,-452,-529,978,1399,0,1346,0
14691,02-NOV-2024,4,22384,23986,20439,519,6622,0,18535,0,21,751,2002,-1,1003,-452,-528,977,1399,0,1345,0
14692,02-NOV-2024,5,21732,23595,19853,544,6622,0,18535,0,281,800,1894,-1,950,-452,-529,882,1398,0,1368,0
14693,02-NOV-2024,6,21217,23078,19336,568,6622,0,18535,0,279,831,1891,-1,948,-452,-529,878,1398,0,1368,0
14694,02-NOV-2024,7,21029,22890,19194,630,6622,0,18535,0,279,724,1974,-1,873,-452,-529,918,1398,0,1287,0
14695,02-NOV-2024,8,20634,22495,18788,692,6622,0,18535,0,280,736,1979,-1,870,-452,-528,919,1398,0,1271,0
14696,02-NOV-2024,9,20263,22126,18522,723,6622,0,18535,0,281,849,2003,-1,675,-452,-529,967,1398,0,951,0
14697,02-NOV-2024,10,20138,22002,18442,753,6622,0,18535,0,281,961,1999,-1,615,-452,-530,969,1398,0,910,0
14698,02-NOV-2024,11,20134,22370,18392,772,6622,0,18535,0,278,953,1829,-1,-376,-452,-529,794,1398,0,224,0
14699,02-NOV-2024,12,20353,22639,18640,791,6622,0,18535,0,278,933,1818,-1,-425,-452,-530,788,1398,0,176,0
14700,02-NOV-2024,13,21144,23374,19372,788,6622,0,18535,0,275,1275,1791,-1,-372,-452,-530,682,1398,0,156,0
14701,02-NOV-2024,14,22041,24177,20233,785,6622,0,18535,0,183,1379,1793,-1,-369,-452,-531,678,1397,0,165,0
14702,02-NOV-2024,15,23419,25186,21454,815,6622,2,18535,0,42,1578,1936,-1,-142,-452,-530,676,1397,0,549,0
14703,02-NOV-2024,16,24414,26136,22390,845,6622,84,18535,0,18,1558,1945,-1,-122,-452,-529,677,1397,0,584,0
14704,02-NOV-2024,17,26319,27904,24136,884,6622,298,18535,0,16,1491,2000,-1,601,-452,-516,987,1397,0,888,0
14705,02-NOV-2024,18,27175,28775,24857,923,6622,485,18535,0,17,1499,2003,-1,715,-452,-530,999,1397,0,916,0
14706,02-NOV-2024,19,28250,29847,25795,974,6622,791,18535,0,14,1352,2003,-1,978,-452,-530,1018,1397,0,1079,0
14707,02-NOV-2024,20,28475,30071,26016,1024,6622,1161,18535,0,12,1326,2003,-1,1002,-452,-531,1019,1397,0,1088,0
14708,02-NOV-2024,21,28689,30284,26225,1061,6622,1365,18535,0,11,1481,2003,-1,907,-452,-531,1019,1397,0,978,0
14709,02-NOV-2024,22,28656,30249,26249,1097,6622,1424,18535,0,9,1695,2003,-1,903,-452,-531,1019,1397,0,970,0
14710,02-NOV-2024,23,28880,30471,26528,1131,6622,1569,18535,0,7,1673,2003,-1,999,-452,-531,1019,1397,0,984,0
14711,02-NOV-2024,24,29135,30724,26766,1164,6622,1485,18535,0,5,1744,2003,-1,1003,-452,-531,1019,1397,0,985,0
14712,02-NOV-2024,25,29449,31043,27089,1146,6622,1300,18535,0,10,1835,2003,-1,1003,-452,-531,1019,1397,0,985,0
14713,02-NOV-2024,26,29551,31147,27195,1128,6622,1187,18535,0,12,1876,2003,-1,989,-452,-531,1019,1397,0,980,0
14714,02-NOV-2024,27,29742,31328,27457,1103,6622,963,18535,0,3,2144,2004,-1,618,-452,-530,816,1397,0,801,0
14715,02-NOV-2024,28,29624,31222,27344,1078,6622,803,18535,0,14,2009,2004,-1,575,-452,-531,808,1397,0,754,0
14716,02-NOV-2024,29,29224,31180,27002,1034,6622,562,18535,0,8,2050,2004,-1,-181,-452,-531,631,1397,0,-183,0
14717,02-NOV-2024,30,29601,31684,27386,990,6622,373,18535,0,11,2010,2004,-1,-211,-452,-531,625,1397,0,-277,0
14718,02-NOV-2024,31,29939,33545,27702,948,6622,195,18535,0,11,2135,2004,-1,-968,-452,-530,704,1397,0,-1044,0
14719,02-NOV-2024,32,30175,33865,27881,905,6622,56,18535,0,4,1880,2004,-1,-1015,-452,-530,706,1397,0,-1088,0
14720,02-NOV-2024,33,31321,34353,28914,882,6622,3,18535,0,7,1946,2004,-1,-611,-452,-531,840,1397,0,-830,0
14721,02-NOV-2024,34,32405,35369,29817,858,6622,0,18535,0,5,1806,2003,-1,-559,-452,-531,844,1397,0,-816,0
14722,02-NOV-2024,35,33067,36236,30455,839,6622,0,18535,0,1,1845,1974,-1,-606,-452,-531,860,1397,0,-978,0
14723,02-NOV-2024,36,33110,36242,30500,819,6622,0,18535,0,2,1761,1973,-1,-567,-452,-531,860,1397,0,-979,0
14724,02-NOV-2024,37,33045,35216,30422,812,6622,0,18535,0,7,1389,2003,-1,94,-452,-531,564,1397,0,-580,0
14725,02-NOV-2024,38,32150,34289,29513,804,6622,0,18535,0,4,1207,2002,-1,102,-452,-529,552,1397,0,-553,0
14726,02-NOV-2024,39,31161,33540,28628,793,6622,0,18535,0,6,1335,1872,-1,-219,-452,-528,520,1397,0,-573,0
14727,02-NOV-2024,40,30433,32815,27918,782,6622,0,18535,0,12,1225,1865,-1,-236,-452,-528,519,1397,0,-553,0
14728,02-NOV-2024,41,30204,31796,27676,774,6622,0,18535,0,11,1302,1917,-1,330,-452,-528,552,1397,0,262,0
14729,02-NOV-2024,42,28994,30586,26600,766,6622,0,18535,0,11,1184,1920,-1,369,-452,-528,554,1397,0,319,0
14730,02-NOV-2024,43,27961,29551,25669,767,6622,0,18535,0,9,1105,1981,-1,573,-452,-528,782,1397,0,393,0
14731,02-NOV-2024,44,27171,28761,24973,768,6622,0,18535,0,10,1237,1984,-1,582,-452,-527,790,1397,0,405,0
14732,02-NOV-2024,45,25824,27418,23649,756,6622,0,18535,0,14,1322,1973,-1,765,-452,-527,823,1398,0,657,0
14733,02-NOV-2024,46,24737,26420,22590,743,6622,0,18535,0,102,1572,1972,-1,779,-452,-528,824,1397,0,682,0
14734,02-NOV-2024,47,23684,25490,21633,709,6622,0,18535,0,291,1642,1969,-1,896,-452,-462,942,1397,0,940,0
14735,02-NOV-2024,48,23094,24802,21015,674,6622,0,18535,0,296,1486,1969,-1,904,-452,-359,946,1397,0,959,0
14736,03-NOV-2024,1,22600,24348,20655,654,6622,0,18535,0,306,1460,2002,-1,980,-452,-389,997,1397,0,982,0
14737,03-NOV-2024,2,22633,24512,20812,633,6622,0,18535,0,572,1598,2004,-1,983,-452,-254,999,1397,0,984,0
14738,03-NOV-2024,3,22206,24148,20398,619,6622,0,18535,0,571,1781,2004,-1,1002,-452,-318,999,1397,0,984,0
14739,03-NOV-2024,4,21357,23684,19621,604,6622,0,18535,0,839,1475,2004,-1,1003,-452,-435,999,1397,0,984,0
14740,03-NOV-2024,5,20821,23154,19135,585,6622,0,18535,0,754,1462,2004,-1,1003,-452,-526,999,1397,0,984,0
14741,03-NOV-2024,6,20407,22804,18701,566,6622,0,18535,0,849,1284,2004,-1,1002,-419,-528,999,1397,0,984,0
14742,03-NOV-2024,7,20125,22445,18423,556,6622,0,18535,0,779,1374,2004,-1,737,-411,-529,999,1397,0,984,0
14743,03-NOV-2024,8,19694,22075,17967,546,6622,0,18535,0,841,1318,2004,-1,726,-411,-528,999,1397,0,984,0
14744,03-NOV-2024,9,19413,21792,17708,537,6622,0,18535,0,839,1301,2004,-1,589,-411,-528,929,1397,0,984,0
14745,03-NOV-2024,10,19235,21585,17561,527,6622,0,18535,0,831,1100,2004,-1,560,-411,-507,927,1397,0,984,0
14746,03-NOV-2024,11,19455,21508,17686,518,6622,0,18535,0,648,930,2004,-1,105,-411,-393,883,1397,0,984,0
14747,03-NOV-2024,12,19504,21784,17759,508,6622,0,18535,0,833,978,2004,-1,102,-411,-435,881,1397,0,984,0
14748,03-NOV-2024,13,20224,22545,18388,490,6622,0,18535,0,818,1162,2004,-1,284,-411,-491,995,1397,0,984,0
14749,03-NOV-2024,14,20710,22614,18882,472,6622,0,18535,0,446,1343,2004,-1,298,-447,-410,999,1397,0,984,0
14750,03-NOV-2024,15,21790,23081,19755,478,6622,0,18535,0,24,1080,2003,-1,483,-408,-258,999,1397,0,984,0
14751,03-NOV-2024,16,22443,23667,20425,483,6622,40,18535,0,10,909,2003,-1,497,-450,-163,999,1397,0,987,0
14752,03-NOV-2024,17,23899,25124,21698,487,6622,151,18535,0,12,910,2004,-1,485,-452,-160,867,1397,0,1108,0
14753,03-NOV-2024,18,25224,26558,22916,490,6622,335,18535,0,10,806,2004,-1,485,-452,-271,861,1397,0,1120,0
14754,03-NOV-2024,19,26531,27982,24090,512,6622,548,18535,0,10,620,2004,-1,856,-452,-388,577,1397,0,1154,0
14755,03-NOV-2024,20,27525,28925,25010,534,6622,743,18535,0,9,437,2004,-1,902,-439,-351,569,1397,0,1155,0
14756,03-NOV-2024,21,28427,29970,25782,528,6622,852,18535,0,9,239,2003,-1,1002,-451,-482,1001,1397,0,1071,0
14757,03-NOV-2024,22,28996,30552,26325,522,6622,939,18535,0,10,62,2002,-1,1003,-452,-493,1019,1397,0,1063,0
14758,03-NOV-2024,23,29573,31164,26854,517,6622,1089,18535,0,8,-62,2003,-1,1003,-452,-530,1019,1397,0,997,0
14759,03-NOV-2024,24,29854,31446,27080,512,6622,1193,18535,0,8,-42,2004,-1,1003,-452,-531,1019,1397,0,992,0
14760,03-NOV-2024,25,30371,31962,27556,493,6622,1165,18535,0,8,20,2003,-1,1003,-452,-530,1019,1397,0,992,0
14761,03-NOV-2024,26,31002,32591,28161,474,6622,1164,18535,0,6,69,2003,-1,1002,-452,-530,1019,1397,0,992,0
14762,03-NOV-2024,27,31353,32945,28462,467,6622,1083,18535,0,9,31,2003,-1,1003,-452,-530,1019,1397,0,992,0
14763,03-NOV-2024,28,31440,33033,28500,459,6622,800,18535,0,9,-8,2003,-1,1004,-452,-531,1019,1397,0,992,0
14764,03-NOV-2024,29,31774,33372,28859,441,6622,600,18535,0,14,-5,2003,-1,1003,-452,-531,1000,1397,0,992,0
14765,03-NOV-2024,30,32029,33629,29082,422,6622,375,18535,0,17,-62,2003,-1,1003,-452,-530,999,1397,0,992,0
14766,03-NOV-2024,31,32605,34196,29670,415,6622,175,18535,0,7,-147,2003,-1,871,-452,-531,999,1397,0,991,0
14767,03-NOV-2024,32,33565,35155,30567,408,6622,39,18535,0,6,-185,2003,-1,866,-452,-531,999,1397,0,987,0
14768,03-NOV-2024,33,34321,35910,31178,414,6622,1,18535,0,6,-228,2004,-1,819,-452,-530,999,1397,0,987,0
14769,03-NOV-2024,34,35554,37143,32260,419,6622,0,18535,0,6,302,2003,-1,819,-452,-530,999,1397,0,987,0
14770,03-NOV-2024,35,36595,38184,33194,439,6622,0,18535,0,6,188,2003,-1,997,-452,-530,999,1397,0,987,0
14771,03-NOV-2024,36,36535,38125,33130,458,6622,0,18535,0,6,170,2003,-1,996,-452,-531,999,1397,0,987,0
14772,03-NOV-2024,37,35887,37475,32478,475,6622,0,18535,0,6,104,2003,-1,777,-452,-529,999,1397,0,990,0
14773,03-NOV-2024,38,35132,36722,31797,491,6622,0,18535,0,6,-232,2003,-1,776,-452,-531,999,1397,0,990,0
14774,03-NOV-2024,39,33958,35556,30750,495,6622,0,18535,0,14,-101,2003,-1,457,-452,-531,990,1397,0,991,0
14775,03-NOV-2024,40,32701,34296,29617,499,6622,0,18535,0,12,-242,2003,-1,444,-452,-530,989,1398,0,991,0
14776,03-NOV-2024,41,31527,33120,28517,497,6622,0,18535,0,11,-131,1958,-1,591,-452,-529,913,1398,0,991,0
14777,03-NOV-2024,42,30362,31953,27457,494,6622,0,18535,0,10,102,1956,-1,602,-451,-529,910,1398,0,990,0
14778,03-NOV-2024,43,29177,30768,26400,489,6622,0,18535,0,10,142,2001,-1,891,-452,-528,923,1397,0,991,0
14779,03-NOV-2024,44,27837,29431,25211,484,6622,0,18535,0,12,148,2003,-1,903,-452,-529,923,1397,0,990,0
14780,03-NOV-2024,45,26609,28212,24097,472,6622,0,18535,0,22,203,1994,-1,765,-452,-528,963,1397,0,971,0
14781,03-NOV-2024,46,25122,26966,22766,459,6622,0,18535,0,291,149,1990,-1,764,-424,-528,964,1397,0,957,0
14782,03-NOV-2024,47,23699,25710,21437,441,6622,0,18535,0,491,425,1749,-1,772,-390,-529,909,1397,0,539,0
14783,03-NOV-2024,48,23004,25306,20790,422,6622,0,18535,0,788,668,1739,-1,771,-390,-523,907,1397,0,507,0
14784,04-NOV-2024,1,22881,25124,20718,409,6622,0,18535,0,840,319,1990,-1,620,-390,-412,952,1397,0,370,0
14785,04-NOV-2024,2,23117,25261,20986,395,6622,0,18535,0,841,58,2003,-1,618,-390,-312,954,1397,0,360,0
14786,04-NOV-2024,3,22644,24907,20517,389,6622,0,18535,0,838,-30,2004,-1,562,-390,-434,749,1397,0,387,0
14787,04-NOV-2024,4,22218,24541,20159,383,6622,0,18535,0,834,-68,2004,-1,560,-390,-498,741,1397,0,382,0
14788,04-NOV-2024,5,21669,23908,19654,376,6622,0,18535,0,834,-206,2004,-1,406,-390,-414,611,1397,0,87,0
14789,04-NOV-2024,6,21365,23600,19315,369,6622,0,18535,0,830,-331,2004,-1,390,-390,-414,606,1398,0,61,0
14790,04-NOV-2024,7,20970,23452,18959,374,6622,0,18535,0,824,-238,2004,-1,-193,-390,-399,512,1397,0,-75,0
14791,04-NOV-2024,8,20664,23050,18577,379,6622,0,18535,0,825,-366,2004,-1,-211,-390,-267,506,1397,0,-92,0
14792,04-NOV-2024,9,20300,22965,18373,376,6622,0,18535,0,807,-111,2007,-1,-334,-390,-223,90,1397,0,-310,0
14793,04-NOV-2024,10,20439,23105,18461,372,6622,0,18535,0,805,-203,2007,-1,-344,-390,-181,45,1397,0,-345,0
14794,04-NOV-2024,11,21045,25679,19014,369,6622,0,18535,0,634,171,2009,-1,-979,-390,-76,-907,1397,0,-1047,0
14795,04-NOV-2024,12,22111,26894,20011,366,6622,0,18535,0,523,-90,1990,-1,-1014,-386,-193,-971,1394,0,-1095,0
